phase_num,drug_success_rate,drug_n_uses,disease_success_rate,disease_n_uses,is_rare,success
4.0,1.0,2,1.0,3,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,12,0.967741935483871,31,0,1
4.0,1.0,12,1.0,24,0,1
4.0,1.0,12,1.0,23,0,1
4.0,1.0,12,1.0,34,0,1
4.0,1.0,12,1.0,27,0,1
4.0,1.0,12,1.0,27,0,1
4.0,1.0,12,1.0,28,0,1
4.0,1.0,12,1.0,24,0,1
4.0,1.0,12,1.0,18,0,1
4.0,1.0,12,1.0,24,0,1
4.0,1.0,12,1.0,34,0,1
4.0,1.0,12,1.0,25,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,2,0.7142857142857143,7,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,1,1.0,44,0,1
4.0,0.5,2,1.0,4,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,1,0.22388059701492538,67,0,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,1,0.23076923076923078,13,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,0.5,6,1.0,1,1,1
4.0,0.5,6,1.0,1,1,1
4.0,0.5,6,1.0,2,1,1
4.0,1.0,4,1.0,21,0,1
4.0,1.0,4,1.0,14,0,1
4.0,1.0,4,1.0,22,0,1
4.0,1.0,4,1.0,19,0,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,4,0.6923076923076923,13,0,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,4,1.0,25,0,1
4.0,1.0,4,1.0,34,0,1
4.0,0.6666666666666666,3,1.0,17,0,1
4.0,0.6666666666666666,3,1.0,27,0,1
4.0,1.0,4,1.0,33,0,1
4.0,1.0,4,1.0,72,0,1
4.0,1.0,4,1.0,3,1,1
4.0,1.0,4,1.0,1,1,1
4.0,0.5,2,1.0,10,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,5,0.9166666666666666,12,0,1
4.0,1.0,5,1.0,17,0,1
4.0,1.0,5,1.0,7,0,1
4.0,1.0,5,0.6842105263157895,19,0,1
4.0,1.0,5,0.6290322580645161,62,0,1
4.0,1.0,11,1.0,33,0,1
4.0,1.0,11,1.0,20,0,1
4.0,1.0,11,1.0,43,0,1
4.0,1.0,11,1.0,37,0,1
4.0,1.0,11,1.0,5,0,1
4.0,1.0,11,1.0,27,0,1
4.0,1.0,11,1.0,48,0,1
4.0,1.0,11,1.0,56,0,1
4.0,1.0,11,1.0,8,0,1
4.0,1.0,11,0.9583333333333334,24,0,1
4.0,1.0,11,1.0,72,0,1
4.0,0.3333333333333333,3,1.0,5,0,1
4.0,1.0,3,1.0,11,0,1
4.0,1.0,3,1.0,18,0,1
4.0,1.0,3,1.0,9,0,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,2,0.8627450980392157,102,0,1
4.0,1.0,2,0.75,40,0,1
4.0,1.0,2,1.0,5,0,1
4.0,0.6666666666666666,3,0.5,12,0,1
4.0,0.6666666666666666,3,0.6666666666666666,6,0,1
4.0,1.0,2,1.0,17,0,1
4.0,1.0,2,1.0,27,0,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,2,0.5,2,1,1
4.0,1.0,1,1.0,7,0,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,2,1.0,10,0,1
4.0,1.0,2,1.0,17,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,8,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,2,0.6896551724137931,29,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,11,0,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,2,1.0,5,0,1
4.0,1.0,2,1.0,5,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,0.3333333333333333,3,1,1
4.0,1.0,3,0.3333333333333333,3,1,1
4.0,1.0,2,0.5,2,1,1
4.0,1.0,2,0.6923076923076923,13,0,1
4.0,1.0,2,0.125,8,0,1
4.0,1.0,2,0.5,2,1,1
4.0,0.3333333333333333,3,0.55,20,0,1
4.0,0.75,4,0.84375,64,0,1
4.0,0.75,4,1.0,17,0,1
4.0,0.75,4,0.3870967741935484,31,0,1
4.0,0.5,2,0.918918918918919,37,0,1
4.0,1.0,5,1.0,4,0,1
4.0,1.0,5,1.0,3,1,1
4.0,1.0,5,1.0,3,1,1
4.0,1.0,5,1.0,2,1,1
4.0,1.0,5,1.0,6,0,1
4.0,1.0,1,0.9166666666666666,12,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,0.22388059701492538,67,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,0.875,8,0,1
4.0,1.0,1,1.0,8,0,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,1,0.84375,64,0,1
4.0,1.0,2,1.0,6,0,1
4.0,1.0,2,1.0,3,1,1
4.0,1.0,1,0.6153846153846154,13,0,1
4.0,1.0,1,0.6666666666666666,6,0,1
4.0,1.0,1,0.6666666666666666,3,1,1
4.0,0.6666666666666666,3,1.0,6,0,1
4.0,0.6666666666666666,3,1.0,3,1,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,2,1.0,13,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,4,0.75,20,0,1
4.0,1.0,4,0.84375,64,0,1
4.0,1.0,4,1.0,17,0,1
4.0,1.0,4,1.0,18,0,1
4.0,1.0,1,0.7777777777777778,9,0,1
4.0,1.0,2,1.0,72,0,1
4.0,1.0,2,1.0,33,0,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,0.5,2,1.0,8,0,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,1,0.22388059701492538,67,0,1
4.0,0.03333333333333333,30,1.0,8,0,1
4.0,0.125,8,1.0,8,0,1
4.0,1.0,1,0.6666666666666666,6,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,1,0.92,25,0,1
4.0,1.0,1,0.75,40,0,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,10,0,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,3,1.0,22,0,1
4.0,1.0,3,1.0,19,0,1
4.0,1.0,3,1.0,21,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,1.0,11,0,1
4.0,1.0,9,1.0,37,0,1
4.0,1.0,9,1.0,29,0,1
4.0,1.0,9,1.0,48,0,1
4.0,1.0,9,1.0,56,0,1
4.0,1.0,9,1.0,72,0,1
4.0,1.0,9,1.0,27,0,1
4.0,1.0,9,1.0,43,0,1
4.0,1.0,9,1.0,23,0,1
4.0,1.0,9,1.0,33,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,0.90625,32,0,1
4.0,1.0,1,1.0,13,0,1
4.0,1.0,1,0.6176470588235294,34,0,1
4.0,1.0,1,0.3333333333333333,3,1,1
4.0,1.0,1,0.6176470588235294,34,0,1
4.0,1.0,2,1.0,10,0,1
4.0,1.0,2,0.8888888888888888,18,0,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,1.0,34,0,1
4.0,1.0,1,1.0,8,0,1
4.0,0.75,4,1.0,2,1,1
4.0,0.75,4,0.3333333333333333,3,1,1
4.0,0.75,4,1.0,1,1,1
4.0,1.0,2,0.6111111111111112,18,0,1
4.0,1.0,2,0.75,20,0,1
4.0,1.0,1,0.9629629629629629,27,0,1
4.0,1.0,4,1.0,8,0,1
4.0,1.0,4,1.0,1,1,1
4.0,1.0,4,0.35,40,0,1
4.0,1.0,4,1.0,3,1,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,2,1.0,8,0,1
4.0,1.0,2,0.35,40,0,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,3,1.0,4,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,5,0,1
4.0,1.0,3,1.0,4,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,3,1.0,3,1,1
4.0,1.0,3,1.0,3,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,1,1.0,4,0,1
4.0,1.0,2,1.0,44,0,1
4.0,1.0,2,1.0,36,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,3,0.45454545454545453,11,0,1
4.0,1.0,3,1.0,11,0,1
4.0,1.0,3,0.25,4,0,1
4.0,1.0,3,1.0,11,0,1
4.0,1.0,3,1.0,14,0,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,2,1.0,5,0,1
4.0,1.0,2,1.0,36,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,1.0,1,0.92,25,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,2,1.0,3,1,1
4.0,1.0,2,1.0,7,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,0.8,15,0,1
4.0,1.0,3,1.0,1,1,1
4.0,1.0,2,0.8,5,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,1,0.6153846153846154,13,0,1
4.0,1.0,1,0.13793103448275862,29,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,1,1,1
4.0,0.6666666666666666,3,0.3333333333333333,3,1,1
4.0,0.6666666666666666,3,0.35,40,0,1
4.0,1.0,1,0.6153846153846154,13,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,4,1.0,4,0,1
4.0,1.0,4,1.0,15,0,1
4.0,1.0,4,0.6153846153846154,13,0,1
4.0,1.0,4,1.0,33,0,1
4.0,1.0,1,0.95,20,0,1
4.0,1.0,1,0.6290322580645161,62,0,1
4.0,1.0,2,1.0,37,0,1
4.0,1.0,2,1.0,12,0,1
4.0,1.0,4,1.0,10,0,1
4.0,1.0,4,0.9285714285714286,14,0,1
4.0,1.0,4,1.0,27,0,1
4.0,1.0,4,1.0,18,0,1
4.0,1.0,2,1.0,4,0,1
4.0,1.0,2,1.0,10,0,1
4.0,1.0,7,1.0,34,0,1
4.0,1.0,7,1.0,25,0,1
4.0,1.0,7,1.0,27,0,1
4.0,1.0,7,1.0,24,0,1
4.0,1.0,7,1.0,24,0,1
4.0,1.0,7,1.0,27,0,1
4.0,1.0,7,1.0,28,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,6,0.8888888888888888,18,0,1
4.0,1.0,6,1.0,10,0,1
4.0,1.0,6,1.0,27,0,1
4.0,1.0,6,0.9285714285714286,14,0,1
4.0,1.0,6,1.0,18,0,1
4.0,1.0,6,1.0,10,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,1,1.0,4,0,1
4.0,1.0,1,0.6666666666666666,6,0,1
4.0,1.0,1,1.0,4,0,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,2,1.0,4,0,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,1,1.0,8,0,1
4.0,1.0,5,1.0,4,0,1
4.0,1.0,5,1.0,3,1,1
4.0,1.0,5,1.0,1,1,1
4.0,1.0,5,1.0,1,1,1
4.0,1.0,5,1.0,2,1,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,2,0.75,40,0,1
4.0,1.0,2,0.92,25,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,2,1,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,2,1.0,1,1,1
4.0,1.0,1,0.6666666666666666,3,1,1
4.0,1.0,1,0.5,6,0,1
4.0,1.0,9,1.0,37,0,1
4.0,1.0,9,1.0,27,0,1
4.0,1.0,9,1.0,18,0,1
4.0,1.0,9,0.9285714285714286,14,0,1
4.0,1.0,9,1.0,23,0,1
4.0,1.0,9,1.0,14,0,1
4.0,1.0,9,1.0,10,0,1
4.0,1.0,9,1.0,43,0,1
4.0,1.0,9,1.0,48,0,1
4.0,1.0,1,0.6666666666666666,3,1,1
4.0,1.0,1,0.85,20,0,1
4.0,1.0,1,0.92,25,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,1.0,2,1.0,7,0,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,1,0.84375,64,0,1
4.0,1.0,6,1.0,17,0,1
4.0,1.0,6,0.6290322580645161,62,0,1
4.0,1.0,6,0.6842105263157895,19,0,1
4.0,1.0,6,0.90625,32,0,1
4.0,1.0,6,0.84375,64,0,1
4.0,1.0,6,1.0,12,0,1
4.0,1.0,1,1.0,27,0,1
4.0,1.0,1,0.75,40,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,1,0.6176470588235294,34,0,1
4.0,1.0,1,0.6176470588235294,34,0,1
4.0,1.0,1,0.25,24,0,1
4.0,1.0,1,0.25,24,0,1
4.0,1.0,2,0.8,5,0,1
4.0,1.0,2,1.0,5,0,1
4.0,1.0,1,1.0,8,0,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,0.918918918918919,37,0,1
4.0,1.0,1,1.0,12,0,1
4.0,0.5,2,1.0,3,1,1
4.0,1.0,2,0.8,5,0,1
4.0,1.0,2,0.8,5,0,1
4.0,0.5,2,1.0,9,0,1
4.0,0.2,5,0.84375,64,0,1
4.0,1.0,1,0.8627450980392157,102,0,1
4.0,1.0,4,0.9285714285714286,14,0,1
4.0,1.0,4,1.0,27,0,1
4.0,1.0,4,1.0,18,0,1
4.0,1.0,4,1.0,10,0,1
4.0,1.0,4,1.0,10,0,1
4.0,1.0,4,1.0,4,0,1
4.0,1.0,4,1.0,8,0,1
4.0,1.0,4,0.8888888888888888,18,0,1
4.0,1.0,2,0.8,5,0,1
4.0,1.0,2,0.8,5,0,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,1,0.95,20,0,1
4.0,1.0,1,1.0,4,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,0.8787878787878788,33,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,4,1.0,17,0,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,4,1.0,11,0,1
4.0,1.0,4,0.16666666666666666,6,0,1
4.0,1.0,4,1.0,17,0,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,4,1.0,11,0,1
4.0,1.0,4,1.0,7,0,1
4.0,1.0,1,1.0,1,1,1
4.0,0.9615384615384616,26,1.0,9,0,1
4.0,0.9615384615384616,26,1.0,19,0,1
4.0,0.9615384615384616,26,1.0,63,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,21,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,18,0,1
4.0,0.9615384615384616,26,1.0,5,0,1
4.0,0.9615384615384616,26,1.0,4,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,5,0,1
4.0,0.9615384615384616,26,1.0,4,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,34,0,1
4.0,0.9615384615384616,26,1.0,23,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,8,0,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,2,1,1
4.0,0.9615384615384616,26,1.0,9,0,1
4.0,0.9615384615384616,26,1.0,4,0,1
4.0,0.9615384615384616,26,1.0,10,0,1
4.0,0.9615384615384616,26,1.0,48,0,1
4.0,1.0,16,1.0,27,0,1
4.0,1.0,16,1.0,14,0,1
4.0,1.0,16,1.0,12,0,1
4.0,1.0,16,1.0,3,1,1
4.0,1.0,16,1.0,19,0,1
4.0,1.0,16,1.0,21,0,1
4.0,1.0,16,1.0,9,0,1
4.0,1.0,16,1.0,37,0,1
4.0,1.0,16,1.0,28,0,1
4.0,1.0,16,0.6666666666666666,3,1,1
4.0,1.0,16,1.0,6,0,1
4.0,1.0,16,1.0,7,0,1
4.0,1.0,16,1.0,2,1,1
4.0,1.0,16,0.8333333333333334,6,0,1
4.0,1.0,16,1.0,3,1,1
4.0,1.0,16,1.0,22,0,1
4.0,0.6666666666666666,3,1.0,8,0,1
4.0,0.6666666666666666,3,1.0,1,1,1
4.0,0.8333333333333334,6,1.0,4,0,1
4.0,0.8333333333333334,6,1.0,4,0,1
4.0,0.8333333333333334,6,1.0,23,0,1
4.0,0.8333333333333334,6,1.0,34,0,1
4.0,0.8333333333333334,6,1.0,5,0,1
4.0,0.9090909090909091,11,1.0,36,0,1
4.0,0.9090909090909091,11,1.0,22,0,1
4.0,0.9090909090909091,11,1.0,63,0,1
4.0,0.9090909090909091,11,1.0,16,0,1
4.0,0.9090909090909091,11,1.0,48,0,1
4.0,0.9090909090909091,11,1.0,7,0,1
4.0,0.9090909090909091,11,1.0,8,0,1
4.0,0.9090909090909091,11,1.0,15,0,1
4.0,0.9090909090909091,11,1.0,18,0,1
4.0,0.9090909090909091,11,1.0,23,0,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,1,1.0,3,1,1
4.0,1.0,1,0.22388059701492538,67,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,0.057971014492753624,69,0,1
4.0,1.0,18,1.0,37,0,1
4.0,1.0,18,1.0,12,0,1
4.0,1.0,18,1.0,19,0,1
4.0,1.0,18,0.8333333333333334,6,0,1
4.0,1.0,18,1.0,2,1,1
4.0,1.0,18,1.0,3,1,1
4.0,1.0,18,1.0,3,1,1
4.0,1.0,18,0.9333333333333333,15,0,1
4.0,1.0,18,1.0,22,0,1
4.0,1.0,18,1.0,28,0,1
4.0,1.0,18,1.0,27,0,1
4.0,1.0,18,1.0,2,1,1
4.0,1.0,18,1.0,21,0,1
4.0,1.0,18,0.6666666666666666,3,1,1
4.0,1.0,18,1.0,6,0,1
4.0,1.0,18,1.0,3,1,1
4.0,1.0,18,1.0,5,0,1
4.0,1.0,18,1.0,2,1,1
4.0,1.0,3,1.0,6,0,1
4.0,1.0,3,1.0,4,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,2,1.0,27,0,1
4.0,1.0,2,1.0,17,0,1
4.0,1.0,1,1.0,5,0,1
4.0,1.0,7,1.0,1,1,1
4.0,1.0,7,1.0,25,0,1
4.0,1.0,7,1.0,1,1,1
4.0,1.0,7,1.0,2,1,1
4.0,1.0,7,1.0,5,0,1
4.0,1.0,7,1.0,34,0,1
4.0,1.0,7,1.0,10,0,1
4.0,1.0,7,1.0,8,0,1
4.0,1.0,7,1.0,7,0,1
4.0,1.0,7,0.125,8,0,1
4.0,1.0,7,1.0,1,1,1
4.0,1.0,7,1.0,1,1,1
4.0,1.0,7,1.0,1,1,1
4.0,1.0,7,1.0,3,1,1
4.0,0.2857142857142857,7,1.0,6,0,1
4.0,0.2857142857142857,7,1.0,15,0,1
4.0,1.0,1,0.6290322580645161,62,0,1
4.0,1.0,1,1.0,4,0,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,0.8627450980392157,102,0,1
4.0,1.0,3,1.0,3,1,1
4.0,1.0,7,1.0,18,0,1
4.0,1.0,7,1.0,4,0,1
4.0,1.0,7,1.0,10,0,1
4.0,1.0,7,1.0,27,0,1
4.0,1.0,7,1.0,10,0,1
4.0,1.0,7,0.9285714285714286,14,0,1
4.0,1.0,7,0.8888888888888888,18,0,1
4.0,1.0,5,1.0,26,0,1
4.0,1.0,5,1.0,3,1,1
4.0,1.0,5,1.0,3,1,1
4.0,1.0,5,1.0,6,0,1
4.0,1.0,5,1.0,6,0,1
4.0,1.0,8,1.0,29,0,1
4.0,1.0,8,1.0,33,0,1
4.0,1.0,8,1.0,43,0,1
4.0,1.0,8,1.0,48,0,1
4.0,1.0,8,1.0,56,0,1
4.0,1.0,8,1.0,27,0,1
4.0,1.0,8,1.0,37,0,1
4.0,1.0,8,1.0,72,0,1
4.0,1.0,2,1.0,4,0,1
4.0,1.0,2,1.0,2,1,1
4.0,0.25,4,1.0,4,0,1
4.0,1.0,1,1.0,7,0,1
4.0,1.0,2,1.0,6,0,1
4.0,1.0,2,1.0,2,1,1
4.0,1.0,4,1.0,44,0,1
4.0,1.0,4,1.0,3,1,1
4.0,1.0,4,1.0,10,0,1
4.0,1.0,4,1.0,4,0,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,2,1,1
4.0,1.0,3,1.0,4,0,1
4.0,1.0,3,0.9166666666666666,12,0,1
4.0,1.0,3,1.0,5,0,1
4.0,1.0,3,1.0,7,0,1
4.0,1.0,1,0.9333333333333333,15,0,1
4.0,1.0,7,1.0,20,0,1
4.0,1.0,7,1.0,56,0,1
4.0,1.0,7,0.9583333333333334,24,0,1
4.0,1.0,7,1.0,37,0,1
4.0,1.0,7,1.0,29,0,1
4.0,1.0,7,1.0,72,0,1
4.0,1.0,7,1.0,33,0,1
4.0,1.0,1,0.35,40,0,1
4.0,1.0,4,1.0,4,0,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,4,1.0,2,1,1
4.0,1.0,1,0.45454545454545453,11,0,1
4.0,1.0,1,0.9166666666666666,12,0,1
4.0,1.0,1,0.22388059701492538,67,0,1
4.0,1.0,1,1.0,43,0,1
4.0,1.0,1,0.90625,32,0,1
4.0,1.0,1,1.0,10,0,1
4.0,1.0,1,0.35,40,0,1
4.0,1.0,1,0.8888888888888888,18,0,1
4.0,1.0,1,1.0,6,0,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,34,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,0.8333333333333334,18,0,1
4.0,1.0,1,1.0,11,0,1
4.0,1.0,1,1.0,12,0,1
4.0,1.0,2,0.9583333333333334,24,0,1
4.0,1.0,2,1.0,72,0,1
4.0,1.0,1,1.0,1,1,1
4.0,0.0847457627118644,59,1.0,2,1,1
4.0,0.0847457627118644,59,1.0,2,1,1
4.0,0.0847457627118644,59,1.0,2,1,1
4.0,0.0847457627118644,59,1.0,2,1,1
4.0,0.0847457627118644,59,1.0,3,1,1
4.0,1.0,1,1.0,1,1,1
4.0,1.0,1,1.0,3,1,1
2.0,0.4,10,0.0,2,1,0
2.0,0.4,10,0.0,3,1,0
1.0,0.3333333333333333,6,0.0,1,1,0
2.0,0.4,10,0.0,2,1,0
2.0,0.4,10,0.0,3,1,0
3.0,0.3870967741935484,31,0.0,1,1,0
3.0,0.75,8,0.75,40,0,0
3.0,0.6666666666666666,6,0.75,40,0,0
3.0,0.5,2,0.75,40,0,0
3.0,0.2857142857142857,7,0.6666666666666666,12,0,0
1.0,0.3333333333333333,3,0.0,3,1,0
2.0,0.0,2,0.3333333333333333,3,1,0
3.0,0.7857142857142857,14,0.0,16,0,0
3.0,0.5,2,0.0,16,0,0
3.0,0.8636363636363636,110,0.0,16,0,0
3.0,0.7865168539325843,89,0.0,16,0,0
3.0,0.7857142857142857,14,0.0,16,0,0
3.0,0.0,1,0.0,16,0,0
3.0,0.0847457627118644,59,0.0,16,0,0
3.0,0.0,38,0.0,16,0,0
3.0,0.0,1,0.0,16,0,0
3.0,0.0,1,0.0,16,0,0
3.0,0.0,5,0.0,16,0,0
2.0,0.125,8,0.0,1,1,0
2.0,0.125,8,0.0,1,1,0
2.0,0.125,8,0.0,1,1,0
2.0,0.125,8,0.16666666666666666,6,0,0
1.0,0.0,2,0.0,2,1,0
1.0,0.5,6,0.0,2,1,0
2.0,0.9166666666666666,12,0.631578947368421,19,0,0
2.0,0.975,40,0.631578947368421,19,0,0
2.0,0.9375,16,0.631578947368421,19,0,0
2.0,0.0,1,0.631578947368421,19,0,0
3.0,0.8636363636363636,110,0.0,16,0,0
3.0,0.7865168539325843,89,0.0,16,0,0
3.0,0.0,7,0.0,16,0,0
3.0,0.0,38,0.0,16,0,0
3.0,0.0,38,0.0,16,0,0
1.0,0.0,3,0.0,5,0,0
1.0,0.0,3,0.3333333333333333,3,1,0
2.0,0.8333333333333334,6,0.8,5,0,0
2.0,0.5,4,0.5,4,0,0
2.0,0.5,4,0.0,1,1,0
3.0,0.10714285714285714,28,0.0,112,0,0
3.0,0.3870967741935484,31,0.0,112,0,0
1.5,0.058823529411764705,17,0.0,19,0,0
1.5,0.09090909090909091,11,0.0,19,0,0
1.5,0.031914893617021274,94,0.0,19,0,0
1.5,0.058823529411764705,17,0.0,19,0,0
1.5,0.09090909090909091,11,0.0,19,0,0
1.5,0.031914893617021274,94,0.0,19,0,0
1.5,0.058823529411764705,17,0.0,19,0,0
1.5,0.09090909090909091,11,0.0,19,0,0
1.5,0.031914893617021274,94,0.0,19,0,0
1.5,0.058823529411764705,17,0.0,19,0,0
1.5,0.09090909090909091,11,0.0,19,0,0
1.5,0.031914893617021274,94,0.0,19,0,0
1.5,0.058823529411764705,17,0.0,16,0,0
1.5,0.09090909090909091,11,0.0,16,0,0
1.5,0.031914893617021274,94,0.0,16,0,0
1.5,0.058823529411764705,17,0.0,15,0,0
1.5,0.09090909090909091,11,0.0,15,0,0
1.5,0.031914893617021274,94,0.0,15,0,0
1.5,0.058823529411764705,17,0.0,22,0,0
1.5,0.09090909090909091,11,0.0,22,0,0
1.5,0.031914893617021274,94,0.0,22,0,0
1.5,0.058823529411764705,17,0.0,18,0,0
1.5,0.09090909090909091,11,0.0,18,0,0
1.5,0.031914893617021274,94,0.0,18,0,0
2.0,0.013605442176870748,147,0.04878048780487805,82,0,0
2.0,0.1875,32,0.04878048780487805,82,0,0
1.0,0.5789473684210527,38,0.0,43,0,0
1.0,0.013605442176870748,147,0.0,43,0,0
3.0,0.16666666666666666,12,0.8181818181818182,22,0,0
3.0,0.16666666666666666,12,0.0,1,1,0
3.0,0.9861111111111112,72,0.0,1,1,0
3.0,0.2,15,0.0,9,0,0
3.0,0.0,4,0.0,9,0,0
3.0,0.03937007874015748,127,0.0,9,0,0
3.0,0.2222222222222222,9,0.0,9,0,0
