drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Deferiprone,DB08826,beta Thalassemia,C0005283,Approved,,
Deferiprone,DB08826,Iron Overload,C0282193,Approved,,
Lomitapide,DB08827,Familial hypercholesterolemia - homozygous,C0342881,Approved,,
Vismodegib,DB08828,Basal cell carcinoma,C0007117,Approved,,
Pitavastatin,DB08860,"Hyperlipidemia, Familial Combined",C0020474,Approved,,
Pitavastatin,DB08860,Hypercholesterolemia,C0020443,Approved,,
Rilpivirine,DB08864,HIV Infections,C0019693,Approved,,
Ulipristal,DB08867,Uterine Fibroids,C0042133,Approved,,
Fingolimod,DB08868,"Multiple Sclerosis, Relapsing-Remitting",C0751967,Approved,,
Tesamorelin,DB08869,Lipodystrophy due to Human immunodeficiency virus infection and antiretroviral therapy,C3854116,Approved,,
Brentuximab vedotin,DB08870,Hodgkin Disease,C0019829,Approved,,
Brentuximab vedotin,DB08870,Anaplastic large T-cell systemic malignant lymphoma,C1275317,Approved,,
Eribulin,DB08871,Carcinoma breast stage IV,C0278488,Approved,,
Eribulin,DB08871,liposarcoma,C0023827,Approved,,
gabapentin enacarbil,DB08872,Postherpetic neuralgia,C0032768,Approved,,
gabapentin enacarbil,DB08872,Restless Legs Syndrome,C0035258,Approved,,
Boceprevir,DB08873,"Hepatitis C, Chronic",C0524910,Approved,,
Fidaxomicin,DB08874,"Enterocolitis, Pseudomembranous",C0014358,Approved,,
Fidaxomicin,DB08874,Clostridium difficile infection,C0343386,Approved,,
Fidaxomicin,DB08874,Clostridium Infections,C0009062,Approved,,
Cabozantinib,DB08875,Medullary carcinoma of thyroid,C0238462,Approved,,
Cabozantinib,DB08875,Renal Cell Carcinoma,C0007134,Approved,,
Ruxolitinib,DB08877,Myeloproliferative disease,C0027022,Approved,,
Ruxolitinib,DB08877,Myelofibrosis,C0026987,Approved,,
Belimumab,DB08879,"Lupus Erythematosus, Systemic",C0024141,Approved,,
Teriflunomide,DB08880,Rheumatoid Arthritis,C0003873,Approved,,
Teriflunomide,DB08880,"Arthritis, Psoriatic",C0003872,Approved,,
Teriflunomide,DB08880,Multiple Sclerosis,C0026769,Approved,,
Linagliptin,DB08882,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Aflibercept,DB08885,Exudative age-related macular degeneration,C0271084,Approved,,
Aflibercept,DB08885,Central retinal vein occlusion with macular edema,C0339498,Approved,,
Aflibercept,DB08885,Branch retinal vein occlusion with macular edema,C0339507,Approved,,
Aflibercept,DB08885,Diabetic macular edema,C0730285,Approved,,
Aflibercept,DB08885,Metastasis from malignant tumor of colon,C1282500,Approved,,
Icosapent ethyl,DB08887,Hypertriglyceridemia,C0020557,Approved,,
Ocriplasmin,DB08888,Vitreomacular traction syndrome,C0730274,Approved,,
Carfilzomib,DB08889,Multiple Myeloma,C0026764,Approved,,
Linaclotide,DB08890,Irritable bowel syndrome characterized by constipation,C1868889,Approved,,
Linaclotide,DB08890,Chronic idiopathic constipation,C0267509,Approved,,
Linaclotide,DB08890,Irritable Bowel Syndrome,C0022104,Approved,,
Mirabegron,DB08893,Bladder muscle dysfunction - overactive,C0403643,Approved,,
Peginesatide,DB08894,Anemia in chronic kidney disease,C1561828,Approved,,
Tofacitinib,DB08895,Rheumatoid Arthritis,C0003873,Approved,,
Regorafenib,DB08896,Metastasis from malignant tumor of colon,C1282500,Approved,,
Regorafenib,DB08896,Gastrointestinal Stromal Tumors,C0238198,Approved,,
Aclidinium,DB08897,Chronic Obstructive Airway Disease,C0024117,Approved,,
Enzalutamide,DB08899,Malignant neoplasm of prostate,C0376358,Approved,,
Teduglutide,DB08900,Short Bowel Syndrome,C0036992,Approved,,
Ponatinib,DB08901,"Myeloid Leukemia, Chronic",C0023473,Approved,,
Ponatinib,DB08901,Philadelphia chromosome-positive acute lymphoblastic leukemia,C1960397,Approved,,
Raxibacumab,DB08902,Inhalational anthrax,C0155866,Approved,,
Bedaquiline,DB08903,"Tuberculosis, Pulmonary",C0041327,Approved,,
Bedaquiline,DB08903,"Tuberculosis, Drug-Resistant",C0206525,Approved,,
Certolizumab pegol,DB08904,Crohn Disease,C0010346,Approved,,
Certolizumab pegol,DB08904,Rheumatoid Arthritis,C0003873,Approved,,
Certolizumab pegol,DB08904,"Arthritis, Psoriatic",C0003872,Approved,,
Certolizumab pegol,DB08904,Ankylosing spondylitis,C0038013,Approved,,
Formestane,DB08905,Malignant epithelial neoplasm of female breast,C3163805,Approved,,
Fluticasone furoate,DB08906,Allergic rhinitis (disorder),C2607914,Approved,,
Fluticasone furoate,DB08906,Asthma,C0004096,Approved,,
Canagliflozin,DB08907,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Dimethyl fumarate,DB08908,"Multiple Sclerosis, Relapsing-Remitting",C0751967,Approved,,
Glycerol Phenylbutyrate,DB08909,"Urea Cycle Disorders, Inborn",C0154246,Approved,,
Pomalidomide,DB08910,Multiple Myeloma,C0026764,Approved,,
Trametinib,DB08911,"Malignant melanoma, metastatic",C0860594,Approved,,
Dabrafenib,DB08912,"Malignant melanoma, metastatic",C0860594,Approved,,
Radium Ra 223 Dichloride,DB08913,Malignant neoplasm of prostate,C0376358,Approved,,
Afatinib,DB08916,Epidermal growth factor receptor positive non-small cell lung cancer,C1960925,Approved,,
Ferric Carboxymaltose,DB08917,Iron deficiency anemia,C0162316,Approved,,
Levomilnacipran,DB08918,Major Depressive Disorder,C1269683,Approved,,
Perospirone,DB08922,Schizophrenia,C0036341,Approved,,
Epoetin Zeta,DB08923,Anemia in chronic kidney disease,C1561828,Approved,,
Dolutegravir,DB08930,HIV Infections,C0019693,Approved,,
Riociguat,DB08931,Chronic thromboembolic pulmonary hypertension,C2363973,Approved,,
Riociguat,DB08931,Pulmonary arterial hypertension,C2973725,Approved,,
Macitentan,DB08932,Pulmonary arterial hypertension,C2973725,Approved,,
Luliconazole,DB08933,Tinea Pedis,C0040259,Approved,,
Luliconazole,DB08933,Tinea cruris,C1384589,Approved,,
Luliconazole,DB08933,Tinea corporis (disorder),C0040252,Approved,,
Sofosbuvir,DB08934,"Hepatitis C, Chronic",C0524910,Approved,,
Obinutuzumab,DB08935,Chronic Lymphocytic Leukemia,C0023434,Approved,,
Chlorcyclizine,DB08936,Common Cold,C0009443,Approved,,
Chlorcyclizine,DB08936,Hay fever,C0018621,Approved,,
Chlorcyclizine,DB08936,Rhinorrhea,C1260880,Approved,,
Chlorcyclizine,DB08936,Allergic Conjunctivitis,C0009766,Approved,,
Chlorcyclizine,DB08936,Allergic rhinitis (disorder),C2607914,Approved,,
Chlorcyclizine,DB08936,Sneezing,C0037383,Approved,,
Chlorcyclizine,DB08936,Nasal congestion (finding),C0027424,Approved,,
Chlorcyclizine,DB08936,Coughing,C0010200,Approved,,
Chlorcyclizine,DB08936,"Rhinitis, Vasomotor",C0035460,Approved,,
Isoxsuprine,DB08941,Vascular Diseases,C0042373,Approved,,
Isoxsuprine,DB08941,Cerebrovascular Disorders,C0007820,Approved,,
Isoxsuprine,DB08941,Raynaud Disease,C0034734,Approved,,
Floctafenine,DB08976,Acute onset pain,C0184567,Approved,,
Etofenamate,DB08984,Degenerative polyarthritis,C0029408,Approved,,
Enviomycin,DB08993,"Tuberculosis, Pulmonary",C0041327,Approved,,
Demexiptiline,DB08998,Depressive disorder,C0011581,Approved,,
Captodiame,DB09014,Anxiety Disorders,C0003469,Approved,,
Butriptyline,DB09016,Depressive disorder,C0011581,Approved,,
Bisacodyl,DB09020,Incomplete passage of stool,C0426639,Approved,,
Bisacodyl,DB09020,Constipation,C0009806,Approved,,
Aliskiren,DB09026,Hypertensive disease,C0020538,Approved,,
Ledipasvir,DB09027,"Hepatitis C, Chronic",C0524910,Approved,,
Secukinumab,DB09029,Chronic small plaque psoriasis,C0406317,Approved,,
Vorapaxar,DB09030,Cerebrovascular accident,C0038454,Approved,,
Miltefosine,DB09031,"Leishmaniasis, Visceral",C0023290,Approved,,
Miltefosine,DB09031,"Leishmaniasis, Cutaneous",C0023283,Approved,,
Miltefosine,DB09031,Mucocutaneous leishmaniasis,C1328252,Approved,,
Vedolizumab,DB09033,Ulcerative Colitis,C0009324,Approved,,
Vedolizumab,DB09033,Crohn Disease,C0010346,Approved,,
Suvorexant,DB09034,Sleeplessness,C0917801,Approved,,
Nivolumab,DB09035,"Malignant melanoma, metastatic",C0860594,Approved,,
Nivolumab,DB09035,Squamous cell carcinoma of lung,C0149782,Approved,,
Nivolumab,DB09035,Non-Small Cell Lung Carcinoma,C0007131,Approved,,
Nivolumab,DB09035,Metastatic Renal Cell Cancer,C0278678,Approved,,
Siltuximab,DB09036,Angiolymphoid hyperplasia,C0017531,Approved,,
Pembrolizumab,DB09037,"Malignant melanoma, metastatic",C0860594,Approved,,
Pembrolizumab,DB09037,Non-Small Cell Lung Carcinoma,C0007131,Approved,,
Empagliflozin,DB09038,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Eliglustat,DB09039,Gaucher Disease,C0017205,Approved,,
Efinaconazole,DB09040,Onychomycosis of toenails,C1274470,Approved,,
Efinaconazole,DB09040,Onychomycosis due to Trichophyton mentagrophytes,C0276755,Approved,,
Efinaconazole,DB09040,Onychomycosis,C0040261,Approved,,
Tavaborole,DB09041,Onychomycosis of toenails,C1274470,Approved,,
Tavaborole,DB09041,Onychomycosis due to Trichophyton mentagrophytes,C0276755,Approved,,
Tavaborole,DB09041,Onychomycosis due to Trichophyton rubrum,C0276754,Approved,,
Tedizolid Phosphate,DB09042,Staphylococcal Skin Infections,C0038166,Approved,,
Tedizolid Phosphate,DB09042,"Skin Diseases, Bacterial",C0162627,Approved,,
Tedizolid Phosphate,DB09042,Streptococcal infection of skin,C1274355,Approved,,
Albiglutide,DB09043,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Dulaglutide,DB09045,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Metreleptin,DB09046,Familial generalized lipodystrophy,C0221032,Approved,,
Metreleptin,DB09046,Acquired generalized lipodystrophy,C0271693,Approved,,
Metreleptin,DB09046,Acquired partial lipodystrophy,C0220989,Approved,,
Finafloxacin,DB09047,Acute otitis externa,C0149948,Approved,,
Netupitant,DB09048,Chemotherapy-induced nausea and vomiting,C0401160,Approved,,
Naloxegol,DB09049,Drug-induced constipation,C0267511,Approved,,
Ceftolozane,DB09050,Urinary tract infection,C0042029,Approved,,
Ceftolozane,DB09050,Intraabdominal Infections,C1112209,Approved,,
Elosulfase alfa,DB09051,"Mucopolysaccharidosis, MPS-IV-A",C0086651,Approved,,
Blinatumomab,DB09052,Pre B-cell acute lymphoblastic leukemia,C0349636,Approved,,
Ibrutinib,DB09053,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",C0334634,Approved,,
Ibrutinib,DB09053,Chronic Lymphocytic Leukemia,C0023434,Approved,,
Ibrutinib,DB09053,Waldenstrom Macroglobulinemia,C0024419,Approved,,
Idelalisib,DB09054,Chronic Lymphocytic Leukemia,C0023434,Approved,,
Idelalisib,DB09054,"Lymphoma, Follicular",C0024301,Approved,,
Idelalisib,DB09054,Small Lymphocytic Lymphoma,C0855095,Approved,,
Avibactam,DB09060,Pyelonephritis,C0034186,Approved,,
Avibactam,DB09060,Intraabdominal Infections,C1112209,Approved,,
Cobicistat,DB09065,HIV Infections,C0019693,Approved,,
Vortioxetine,DB09068,Major Depressive Disorder,C1269683,Approved,,
Tasimelteon,DB09071,Non-24 hour sleep-wake cycle,C0393772,Approved,,
Sodium oxybate,DB09072,Narcolepsy-Cataplexy Syndrome,C0751362,Approved,,
Sodium oxybate,DB09072,Narcolepsy,C0027404,Approved,,
Palbociclib,DB09073,Human epidermal growth factor 2 negative carcinoma of breast,C2316304,Approved,,
Olaparib,DB09074,Malignant tumor of peritoneum,C0153467,Approved,,
Olaparib,DB09074,Malignant neoplasm of ovary,C1140680,Approved,,
Olaparib,DB09074,Epithelial tumor of ovary,C0341823,Approved,,
Edoxaban,DB09075,Pulmonary Embolism,C0034065,Approved,,
Edoxaban,DB09075,Embolism,C0013922,Approved,,
Umeclidinium,DB09076,Chronic Obstructive Airway Disease,C0024117,Approved,,
Dinutuximab,DB09077,Neuroblastoma,C0027819,Approved,,
Lenvatinib,DB09078,Follicular thyroid carcinoma,C0206682,Approved,,
Lenvatinib,DB09078,Papillary thyroid carcinoma,C0238463,Approved,,
Nintedanib,DB09079,Hamman-Rich syndrome,C0085786,Approved,,
Nintedanib,DB09079,Non-Small Cell Lung Carcinoma,C0007131,Approved,,
Olodaterol,DB09080,Chronic Obstructive Airway Disease,C0024117,Approved,,
Idebenone,DB09081,"Optic Atrophy, Hereditary, Leber",C0917796,Approved,,
Vilanterol,DB09082,"Bronchitis, Chronic",C0008677,Approved,,
Vilanterol,DB09082,Pulmonary Emphysema,C0034067,Approved,,
Vilanterol,DB09082,Chronic Obstructive Airway Disease,C0024117,Approved,,
Vilanterol,DB09082,Asthma,C0004096,Approved,,
Ivabradine,DB09083,Chronic heart failure,C0264716,Approved,,
Benzydamine,DB09084,Pain,C0030193,Approved,,
Tetracaine,DB09085,Pruritus,C0033774,Approved,,
Tetracaine,DB09085,Skin irritation,C0152030,Approved,,
Potassium alum,DB09087,Heartburn,C0018834,Approved,,
Potassium alum,DB09087,Dyspepsia,C0013395,Approved,,
Potassium alum,DB09087,Peptic Ulcer,C0030920,Approved,,
Potassium alum,DB09087,Gastroesophageal reflux disease,C0017168,Approved,,
Chlortetracycline,DB09093,Ophthalmia Neonatorum,C0029076,Approved,,
Chlortetracycline,DB09093,Trachoma,C0040592,Approved,,
Benzoyl peroxide,DB09096,Seborrheic dermatitis,C0036508,Approved,,
Benzoyl peroxide,DB09096,Acne Vulgaris,C0001144,Approved,,
Benzoyl peroxide,DB09096,Exanthema,C0015230,Approved,,
Benzoyl peroxide,DB09096,Granuloma Annulare,C0085074,Approved,,
Benzoyl peroxide,DB09096,Pruritus of genital organs,C0033777,Approved,,
Benzoyl peroxide,DB09096,Contact Dermatitis,C0011616,Approved,,
Benzoyl peroxide,DB09096,Pruritus Ani,C0033775,Approved,,
Elvitegravir,DB09101,HIV Infections,C0019693,Approved,,
Daclatasvir,DB09102,"Hepatitis C, Chronic",C0524910,Approved,,
Magnesium hydroxide,DB09104,Constipation,C0009806,Approved,,
Magnesium hydroxide,DB09104,Incomplete passage of stool,C0426639,Approved,,
Magnesium hydroxide,DB09104,Peptic Ulcer,C0030920,Approved,,
Magnesium hydroxide,DB09104,Dyspepsia,C0013395,Approved,,
Magnesium hydroxide,DB09104,Gastroesophageal reflux disease,C0017168,Approved,,
Magnesium hydroxide,DB09104,Heartburn,C0018834,Approved,,
Asfotase Alfa,DB09105,Hypophosphatasia,C0020630,Approved,,
Methoxy polyethylene glycol-epoetin beta,DB09107,Anemia in chronic kidney disease,C1561828,Approved,,
Turoctocog alfa,DB09109,Hemophilia A,C0019069,Approved,,
Mesna,DB09110,Testicular Germ Cell Tumor,C1336708,Approved,,
Sodium Nitrite,DB09112,Toxic effect of cyanide,C0238080,Approved,,
Poractant alfa,DB09113,"Respiratory Distress Syndrome, Newborn",C0035220,Approved,,
Colfosceril palmitate,DB09114,"Respiratory Distress Syndrome, Newborn",C0035220,Approved,,
Diiodohydroxyquinoline,DB09115,Amebiasis,C0002438,Approved,,
Stiripentol,DB09118,"Epilepsies, Myoclonic",C0014550,Approved,,
Stiripentol,DB09118,Infantile Severe Myoclonic Epilepsy,C0751122,Approved,,
Peginterferon beta-1a,DB09122,"Multiple Sclerosis, Relapsing-Remitting",C0751967,Approved,,
Potassium Citrate,DB09125,Hypokalemia,C0020621,Approved,,
Potassium Citrate,DB09125,Calcium renal calculus,C1959799,Approved,,
Potassium Citrate,DB09125,Renal tubular acidosis,C0001126,Approved,,
Potassium Citrate,DB09125,RENAL CALCULUS CALCIUM OXALATE,C0748267,Approved,,
Potassium Citrate,DB09125,Uric acid renal calculus,C0558595,Approved,,
Disodium phosphate,DB09127,Constipation,C0009806,Approved,,
Brexpiprazole,DB09128,Schizophrenia,C0036341,Approved,,
Brexpiprazole,DB09128,Major Depressive Disorder,C1269683,Approved,,
Protamine sulfate,DB09141,Heparin overdose,C0573789,Approved,,
Sonidegib,DB09143,Basal cell carcinoma,C0007117,Approved,,
Uridine triacetate,DB09144,Hereditary orotic aciduria,C0220987,Approved,,
Uridine triacetate,DB09144,Antimetabolite overdose,C0572583,Approved,,
Sucroferric Oxyhydroxide,DB09146,Hyperphosphatemia (disorder),C0085681,Approved,,
Nitrogen,DB09152,Persistent Fetal Circulation Syndrome,C0031190,Approved,,
Sodium Citrate,DB09154,Common Cold,C0009443,Approved,,
Sodium Citrate,DB09154,Peptic Ulcer,C0030920,Approved,,
Sodium Citrate,DB09154,Gastroesophageal reflux disease,C0017168,Approved,,
Sodium Citrate,DB09154,Dyspepsia,C0013395,Approved,,
Sodium Citrate,DB09154,Coughing,C0010200,Approved,,
Sodium Citrate,DB09154,Rhinitis,C0035455,Approved,,
Sodium Citrate,DB09154,Heartburn,C0018834,Approved,,
Sodium Citrate,DB09154,Nasal congestion (finding),C0027424,Approved,,
Sodium Citrate,DB09154,Rhinorrhea,C1260880,Approved,,
Ferric Citrate,DB09162,Hyperphosphatemia (disorder),C0085681,Approved,,
Etizolam,DB09166,Anxiety,C0003467,Approved,,
Dosulepin,DB09167,Major Depressive Disorder,C1269683,Approved,,
Dasabuvir,DB09183,"Hepatitis C, Chronic",C0524910,Approved,,
Viloxazine,DB09185,Narcolepsy-Cataplexy Syndrome,C0751362,Approved,,
Lobeglitazone,DB09198,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Moxisylyte,DB09205,Erectile dysfunction,C0242350,Approved,,
Moxisylyte,DB09205,Raynaud Disease,C0034734,Approved,,
Loxoprofen,DB09212,Rheumatoid Arthritis,C0003873,Approved,,
Dexibuprofen,DB09213,Headache Disorders,C0393735,Approved,,
Dexibuprofen,DB09213,Pain,C0030193,Approved,,
Dexibuprofen,DB09213,Fever,C0015967,Approved,,
Dexibuprofen,DB09213,Degenerative polyarthritis,C0029408,Approved,,
Dexibuprofen,DB09213,Rheumatoid Arthritis,C0003873,Approved,,
Dexibuprofen,DB09213,Dysmenorrhea,C0013390,Approved,,
Polaprezinc,DB09221,Peptic Ulcer,C0030920,Approved,,
Blonanserin,DB09223,Schizophrenia,C0036341,Approved,,
Conestat alfa,DB09228,Hereditary C1 esterase inhibitor deficiency - deficient factor,C0398775,Approved,,
Aranidipine,DB09229,Hypertensive disease,C0020538,Approved,,
Azelnidipine,DB09230,Hypertensive disease,C0020538,Approved,,
Efonidipine,DB09235,Hypertensive disease,C0020538,Approved,,
Pirlindole,DB09244,Depressive disorder,C0011581,Approved,,
Toloxatone,DB09245,Depressive disorder,C0011581,Approved,,
Tegafur,DB09256,Malignant neoplasm of stomach,C0024623,Approved,,
Gimeracil,DB09257,Malignant neoplasm of stomach,C0024623,Approved,,
Bemiparin,DB09258,Pulmonary Embolism,C0034065,Approved,,
Bemiparin,DB09258,Deep Vein Thrombosis,C0149871,Approved,,
Imidafenacin,DB09262,Bladder muscle dysfunction - overactive,C0403643,Approved,,
Patiromer,DB09263,Hyperkalemia,C0020461,Approved,,
Idarucizumab,DB09264,Drug-induced coagulation inhibitor disorder,C0272373,Approved,,
Lixisenatide,DB09265,"Diabetes Mellitus, Non-Insulin-Dependent",C0011860,Approved,,
Strontium ranelate,DB09267,"Osteoporosis, Postmenopausal",C0029458,Approved,,
Phenylacetic acid,DB09269,Hyperammonemia,C0220994,Approved,,
Eluxadoline,DB09272,Irritable bowel syndrome with diarrhea,C0348898,Approved,,
Eluxadoline,DB09272,Diarrhoea predominant irritable bowel syndrome,C1262211,Approved,,
Artesunate,DB09274,"Malaria, Falciparum",C0024535,Approved,,
Sodium aurothiomalate,DB09276,Rheumatoid Arthritis,C0003873,Approved,,
Fimasartan,DB09279,Hypertensive disease,C0020538,Approved,,
Magnesium Trisilicate,DB09281,Dyspepsia,C0013395,Approved,,
Magnesium Trisilicate,DB09281,Peptic Ulcer,C0030920,Approved,,
Magnesium Trisilicate,DB09281,Gastroesophageal reflux disease,C0017168,Approved,,
Magnesium Trisilicate,DB09281,Heartburn,C0018834,Approved,,
Polyethylene glycol,DB09287,Incomplete passage of stool,C0426639,Approved,,
Polyethylene glycol,DB09287,Dry Eye Syndromes,C0013238,Approved,,
Polyethylene glycol,DB09287,Redness of eye,C0235267,Approved,,
Polyethylene glycol,DB09287,Constipation,C0009806,Approved,,
Ramosetron,DB09290,Irritable bowel syndrome with diarrhea,C0348898,Approved,,
Ramosetron,DB09290,Diarrhoea predominant irritable bowel syndrome,C1262211,Approved,,
Rolapitant,DB09291,Chemotherapy-induced nausea and vomiting,C0401160,Approved,,
Sacubitril,DB09292,Chronic heart failure,C0264716,Approved,,
Sodium Iodide I-131,DB09293,Hyperthyroidism,C0020550,Approved,,
Ombitasvir,DB09296,"Hepatitis C, Chronic",C0524910,Approved,,
Paritaprevir,DB09297,"Hepatitis C, Chronic",C0524910,Approved,,
Tenofovir alafenamide,DB09299,HIV Infections,C0019693,Approved,,
Scopolamine butylbromide,DB09300,Gastric spasm (disorder),C0581358,Approved,,
Alirocumab,DB09302,Hypercholesterolemia,C0020443,Approved,,
Alirocumab,DB09302,Complex dyslipidemia,C3875286,Approved,,
Alirocumab,DB09302,Familial hypercholesterolemia - heterozygous,C0342882,Approved,,
Alirocumab,DB09302,Atherosclerosis,C0004153,Approved,,
Evolocumab,DB09303,Hypercholesterolemia,C0020443,Approved,,
Evolocumab,DB09303,Complex dyslipidemia,C3875286,Approved,,
Evolocumab,DB09303,Familial hypercholesterolemia - heterozygous,C0342882,Approved,,
Evolocumab,DB09303,Familial hypercholesterolemia - homozygous,C0342881,Approved,,
Coagulation Factor XIII A-Subunit (Recombinant),DB09310,Hereditary factor XIII A subunit deficiency,C2584877,Approved,,
Procaine benzylpenicillin,DB09320,Gingivostomatitis,C0149704,Approved,,
Procaine benzylpenicillin,DB09320,Streptococcal tonsillitis,C0275804,Approved,,
Procaine benzylpenicillin,DB09320,Infection of skin AND/OR subcutaneous tissue,C0178299,Approved,,
