drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Cisplatin,DB00515,Stage IVB Oropharyngeal Squamous Cell Carcinoma,C1336387,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVB Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma,C3897515,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVB Laryngeal Verrucous Carcinoma,C1336375,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVB Oral Cavity Verrucous Carcinoma,C1336385,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Laryngeal Squamous Cell Carcinoma,C1336395,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Lip and Oral Cavity Squamous Cell Carcinoma,C3897510,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Oropharyngeal Squamous Cell Carcinoma,C1336407,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma,C3897509,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Laryngeal Verrucous Carcinoma,C1336396,Withdrawn,Phase 1,Financial Sponsor requested termination
Cisplatin,DB00515,Stage IVC Oral Cavity Verrucous Carcinoma,C1336405,Withdrawn,Phase 1,Financial Sponsor requested termination
Asenapine,DB06216,Stuttering,C0038506,Suspended,Phase 3,Study transferring to another facility
Nitric Oxide,DB00435,Bronchopulmonary Dysplasia,C0006287,Terminated,Phase 2/Phase 3,Enrollenment has been suspended due to poor enrollment
Zinc sulfate,DB09322,Acute gastroenteritis,C0267446,Terminated,Phase 2/Phase 3,Terminated due to lack of eligible patients.
Sorafenib,DB00398,Medullary carcinoma of thyroid,C0238462,Withdrawn,Phase 2,Study was withdrawn due to unanticipated hassle in patient recruitment.
Cytarabine,DB00987,acute leukemia in relapse,C2367453,Terminated,Phase 1,Material sponsor withdrew support
Mitoxantrone,DB01204,acute leukemia in relapse,C2367453,Terminated,Phase 1,Material sponsor withdrew support
Estradiol,DB00783,Atrophy of vagina,C0241616,Terminated,Phase 3,Slow recruitment
,DB00783,Atrophy of vagina,C0241616,Terminated,Phase 3,Slow recruitment
Topiramate,DB00273,heavy drinking,C0687132,Terminated,Phase 2,We terminated the study due to problems recruiting alcoholic subjects with HIV.
Isoniazid,DB00951,Latent Tuberculosis,C1609538,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Levofloxacin,DB01137,Latent Tuberculosis,C1609538,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Ofloxacin,DB01165,Latent Tuberculosis,C1609538,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Isoniazid,DB00951,Infection in solid organ transplant recipients,C0857825,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Levofloxacin,DB01137,Infection in solid organ transplant recipients,C0857825,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Ofloxacin,DB01165,Infection in solid organ transplant recipients,C0857825,Terminated,Phase 3,Recruitment rythm not sufficent to reach the simple size needed.
Belimumab,DB08879,Membranous glomerulonephritis,C0017665,Withdrawn,Phase 2,"Withdrawn due to difficulties in to recruiting due to competing studies, changing treatment"
Fluoxetine,DB00472,Cerebral Hemorrhage,C2937358,Terminated,Phase 3,Study recruitment was suspended due to lack of funding
Vancomycin,DB00512,Surgical Wound Infection,C0038941,Suspended,Phase 1,awaiting FDA approval for next dose group
Oxaliplatin,DB00526,Gastric carcinoma stage IV,C0863191,Terminated,Phase 3,Poor enrollment of patients
Fluorouracil,DB00544,Gastric carcinoma stage IV,C0863191,Terminated,Phase 3,Poor enrollment of patients
Capecitabine,DB01101,Gastric carcinoma stage IV,C0863191,Terminated,Phase 3,Poor enrollment of patients
Omeprazole,DB00338,Laryngomalacia,C0264303,Withdrawn,Phase 1,Unable to recruit a sufficient amount of subjects
Simvastatin,DB00641,Rhinosinusitis,C0948780,Terminated,Phase 2,Lack of efficacy with one month of treatement
Denileukin diftitox,DB00004,Fallopian Tube Carcinoma,C0238122,Terminated,Phase 2,Lack of funding
Unoprostone,DB06826,Retinitis Pigmentosa,C0035334,Terminated,Phase 3,
Heparin,DB01109,Inhalation injury,C0745334,Terminated,Phase 3,insufficient recruitment of patients and high costs associated with the purchase and blinding
Rosuvastatin,DB01098,Influenza due to Influenza A virus subtype H1N1,C2076600,Terminated,Phase 2,H1N1 pandemic concluded
Clofarabine,DB00631,"Histiocytosis, Langerhans-Cell",C0019621,Withdrawn,Phase 2,
Eplerenone,DB00700,Ascites,C0003962,Withdrawn,Phase 2,difficulties to include patients
Hydroxychloroquine,DB01611,Antiphospholipid Syndrome,C0085278,Terminated,Phase 3,low recruitment rate exacerbated by manufacturing shortage and price increase of
Nicardipine,DB00622,Cerebral Vasospasm,C0265110,Terminated,Phase 2,Unable to secure drug.
Ifosfamide,DB01181,adult central nervous system germ cell tumor,C0280796,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Adult teratoma,C1368898,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Malignant Extragonadal Germ Cell Tumor,C1334581,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Malignant Extragonadal Non-Seminomatous Germ Cell Tumor,C1334582,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Extragonadal Seminoma,C1333502,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Testis cancer recurrent,C0278841,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Stage IV Extragonadal Non-Seminomatous Germ Cell Tumor,C1336415,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Stage IV Extragonadal Seminoma,C1336416,Terminated,Phase 2,Due to Low Accrual
Ifosfamide,DB01181,Ovarian germ cell cancer stage IV,C0279974,Terminated,Phase 2,Due to Low Accrual
Sirolimus,DB00877,Eosinophilic gastroenteritis,C1262481,Terminated,Phase 1,
Everolimus,DB01590,Eosinophilic gastroenteritis,C1262481,Terminated,Phase 1,
Sirolimus,DB00877,Eosinophilic esophagitis,C0341106,Terminated,Phase 1,
Everolimus,DB01590,Eosinophilic esophagitis,C0341106,Terminated,Phase 1,
Ponatinib,DB08901,Thyroid Neoplasm,C0040136,Terminated,Phase 2,Recruiting halted prematurely and will not resume. New study to open soon.
Prednisone,DB00635,Polymyalgia Rheumatica,C0032533,Terminated,Phase 3,
Aluminum hydroxide,DB06723,"viral; infection, enterovirus",C1400756,Withdrawn,Phase 2,"Based on the previous study results, inactivated EV71 vaccine with aluminum adjuvant was"
Sulindac,DB00605,Adenocarcinoma of large intestine,C1319315,Terminated,Phase 2,The trial was prematurely closed due to lack of accrual.
Lidocaine,DB00281,colorectal disorders,C2103078,Withdrawn,Phase 1/Phase 2,Study was closed due to recommendations of performing a PK study first.
Mechlorethamine,DB00888,DS Stage I Plasma Cell Myeloma,C0278722,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Melphalan,DB01042,DS Stage I Plasma Cell Myeloma,C0278722,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Mechlorethamine,DB00888,DS Stage II Plasma Cell Myeloma,C0278723,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Melphalan,DB01042,DS Stage II Plasma Cell Myeloma,C0278723,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Mechlorethamine,DB00888,DS Stage III Plasma Cell Myeloma,C0278724,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Melphalan,DB01042,DS Stage III Plasma Cell Myeloma,C0278724,Suspended,Phase 1/Phase 2,Accrual to dose level 3 (56 mg/m2 Carfilzomib; 100 mg/m2 Melphalan) has been met.
Tacrolimus,DB00864,Vitiligo,C0042900,Terminated,Phase 2/Phase 3,
Paroxetine,DB00715,Hepatitis C,C0019196,Terminated,Phase 2,"Telaprevir will not be used in NL, no more inclusions are expected."
Valproic Acid,DB00313,childhood brain tumor,C0220603,Withdrawn,Phase 1,Feasibility of the trial was proven to be absent.
Warfarin,DB00682,primary disorders,C0277554,Terminated,Phase 2/Phase 3,because a significant decrease of viable candidates for the study.
Melatonin,DB01065,"ENCEPHALOPATHY, HYPOXIC-ISCHEMIC, NEWBORN",C0149878,Withdrawn,Phase 1,Lack of enrollment of suitable candidates
Octreotide,DB00104,"Carcinoma, Neuroendocrine",C0206695,Terminated,Phase 2,Slow accrual
Abatacept,DB01281,Alopecia Areata,C0002171,Withdrawn,Phase 2,Unfortunately we did not receive funding and therefore were not able to begin the trial.
Mifepristone,DB00834,Pituitary-dependent Cushing's disease,C0221406,Withdrawn,Phase 3,Lack of enrollment
Vitamin C,DB00126,Blood Coagulation Disorders,C0005779,Terminated,Phase 2,Study was terminated due to inability to recruit enough patients that meet inclusion criteria.
Vitamin E,DB00163,Blood Coagulation Disorders,C0005779,Terminated,Phase 2,Study was terminated due to inability to recruit enough patients that meet inclusion criteria.
Trametinib,DB08911,malignant neoplasm of large intestine stage IIIc,C2217039,Suspended,Phase 1/Phase 2,Temporarily stopped for assessment. Contact ctsucontact@westat.com for specifics
Dabrafenib,DB08912,malignant neoplasm of large intestine stage IIIc,C2217039,Suspended,Phase 1/Phase 2,Temporarily stopped for assessment. Contact ctsucontact@westat.com for specifics
Megestrol acetate,DB00351,Atypical Endometrial Hyperplasia,C0349579,Withdrawn,Phase 2,Lack of funding
Levonorgestrel,DB00367,Atypical Endometrial Hyperplasia,C0349579,Withdrawn,Phase 2,Lack of funding
Norgestrel,DB09389,Atypical Endometrial Hyperplasia,C0349579,Withdrawn,Phase 2,Lack of funding
Megestrol acetate,DB00351,Endometrial adenocarcinoma,C1153706,Withdrawn,Phase 2,Lack of funding
Levonorgestrel,DB00367,Endometrial adenocarcinoma,C1153706,Withdrawn,Phase 2,Lack of funding
Norgestrel,DB09389,Endometrial adenocarcinoma,C1153706,Withdrawn,Phase 2,Lack of funding
Megestrol acetate,DB00351,Recurrent Endometrial Cancer,C0278802,Withdrawn,Phase 2,Lack of funding
Levonorgestrel,DB00367,Recurrent Endometrial Cancer,C0278802,Withdrawn,Phase 2,Lack of funding
Norgestrel,DB09389,Recurrent Endometrial Cancer,C0278802,Withdrawn,Phase 2,Lack of funding
Megestrol acetate,DB00351,Endometrial cancer stage II,C0278799,Withdrawn,Phase 2,Lack of funding
Levonorgestrel,DB00367,Endometrial cancer stage II,C0278799,Withdrawn,Phase 2,Lack of funding
Norgestrel,DB09389,Endometrial cancer stage II,C0278799,Withdrawn,Phase 2,Lack of funding
Chlorhexidine,DB00878,Cerebral Hemorrhage,C2937358,Terminated,Phase 1,Closed study due to issues we have encountered with meeting our enrollment goals of this study
Doxycycline,DB00254,Non-ischemic cardiomyopathy,C0877438,Terminated,Phase 2,End of funding
Sodium thiosulfate,DB09499,Calcinosis cutis,C0006664,Withdrawn,Phase 2,
Ifosfamide,DB01181,"Liposarcoma, Dedifferentiated",C0205824,Suspended,Phase 2,Major amendment - change in design
Azacitidine,DB00928,"Leukemia, Myelomonocytic, Chronic",C0023480,Terminated,Phase 1,Due to Slow Accrual study was terminated.
Deferasirox,DB01609,Iron Overload,C0282193,Withdrawn,Phase 2,This study was withdrawn until the evaluation of the nonclinical rat findings is complete.
Deferasirox,DB01609,Transfusion hemosiderosis,C0268064,Withdrawn,Phase 2,This study was withdrawn until the evaluation of the nonclinical rat findings is complete.
Deferasirox,DB01609,Iron Metabolism Disorders,C0012715,Withdrawn,Phase 2,This study was withdrawn until the evaluation of the nonclinical rat findings is complete.
Norepinephrine,DB00368,Pure Autonomic Failure,C0393911,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
Droxidopa,DB06262,Pure Autonomic Failure,C0393911,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
Norepinephrine,DB00368,dopamine beta hydroxylase deficiency,C0342687,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
Droxidopa,DB06262,dopamine beta hydroxylase deficiency,C0342687,Terminated,Phase 3,Due to potential competition with a post-marketing study requested by FDA
Gemcitabine,DB00441,Secondary malignant neoplasm of pancreas,C0346976,Terminated,Phase 3,"The DSMB conducted an interim analysis on overall survival, which showed that the treatment"
Cisplatin,DB00515,Stage IVA Oropharyngeal Squamous Cell Carcinoma,C1336356,Withdrawn,Phase 2,Slow accrual
Metformin,DB00331,Stage IA Pancreatic Cancer,C2981674,Withdrawn,Phase 1,Slow accrual
Metformin,DB00331,Stage IB Pancreatic Cancer,C2981675,Withdrawn,Phase 1,Slow accrual
Metformin,DB00331,Stage IIA Pancreatic Cancer,C2981676,Withdrawn,Phase 1,Slow accrual
Metformin,DB00331,Stage IIB Pancreatic Cancer,C2981677,Withdrawn,Phase 1,Slow accrual
Fluconazole,DB00196,"Leishmaniasis, Cutaneous",C0023283,Terminated,Phase 3,Low cure rate in the study (fluconazole) group
Mannitol,DB00742,Acute Cerebrovascular Accidents,C0751956,Withdrawn,Phase 2,Investigator is leaving the institution.
Verapamil,DB00661,Classical phenylketonuria,C0751434,Terminated,Phase 2,Recruitment challenges
Prednisone,DB00635,Castration-resistant prostate cancer,C4049338,Terminated,Phase 2,Study stopped after results of cabozantinib Phase 3 CRPC study XL184-307.
Rituximab,DB00073,Non-Hodgkin's lymphoma of central nervous system,C2213246,Terminated,Phase 2,Funding Unavailable
Trastuzumab,DB00072,Cancer of Urinary Tract,C0751571,Terminated,Phase 2,Trial was terminated prematurely because of recruitment difficulties.
Ondansetron,DB00904,Gastroenteritis,C0017160,Terminated,Phase 3,
Trametinib,DB08911,Colorectal cancer recurrent,C0854750,Suspended,Phase 1/Phase 2,Drug supply issues
Trametinib,DB08911,Stage IIIA Colorectal Cancer,C2981401,Suspended,Phase 1/Phase 2,Drug supply issues
Trametinib,DB08911,Stage IIIB Colorectal Cancer,C2981402,Suspended,Phase 1/Phase 2,Drug supply issues
Trametinib,DB08911,Stage IIIC Colorectal Cancer,C2981403,Suspended,Phase 1/Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVA Colorectal Cancer,C2981404,Suspended,Phase 1/Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVB Colorectal Cancer,C2981405,Suspended,Phase 1/Phase 2,Drug supply issues
Paclitaxel,DB01229,Squamous cell carcinoma of skin,C0553723,Terminated,Phase 2,Closed by sponsor
Milrinone,DB00235,Cardiomyopathies,C0878544,Suspended,Phase 3,Drug reformulation
Linagliptin,DB08882,Vascular inflammations,C0947751,Terminated,Phase 3,"bad recruitment of suitable participants, just 4 patients in one year"
Prasugrel,DB06209,ST segment elevation myocardial infarction,C1536220,Terminated,Phase 3,Enrolling participants has halted prematurely and will not resume
Ticagrelor,DB08816,ST segment elevation myocardial infarction,C1536220,Terminated,Phase 3,Enrolling participants has halted prematurely and will not resume
Bupivacaine,DB00297,Anterior Cruciate Ligament Injuries,C1456574,Terminated,Phase 3,"Difficult to enroll, parents/subjects prefer to choose type of anesthetic block."
Metformin,DB00331,Serous cystadenocarcinoma ovary,C0279663,Withdrawn,Phase 1,
Carboplatin,DB00958,Serous cystadenocarcinoma ovary,C0279663,Withdrawn,Phase 1,
Paclitaxel,DB01229,Serous cystadenocarcinoma ovary,C0279663,Withdrawn,Phase 1,
Nitrendipine,DB01054,Isolated systolic hypertension,C0745133,Terminated,Phase 2,
Trametinib,DB08911,hepatic complications,C1832055,Suspended,Phase 1,Drug supply issues
Gemcitabine,DB00441,Gallbladder Carcinoma,C0235782,Suspended,Phase 1,
Oxaliplatin,DB00526,Gallbladder Carcinoma,C0235782,Suspended,Phase 1,
Bevacizumab,DB00112,Hereditary hemorrhagic telangiectasia,C0039445,Terminated,Phase 2/Phase 3,DSMB's decision following the first step analysis
Azacitidine,DB00928,MYELODYSPLASTIC SYNDROME,C3463824,Terminated,Phase 2,Study terminated due to lack of efficacy
Oxytocin,DB00107,Noninfiltrating Intraductal Carcinoma,C0007124,Suspended,Phase 0,Enrollment on hold
Nimodipine,DB00393,Acute Cerebrovascular Accidents,C0751956,Withdrawn,Phase 2,The PI is leaving the University of Florida.
Acetazolamide,DB00819,Acute Cerebrovascular Accidents,C0751956,Withdrawn,Phase 2,The PI is leaving the University of Florida.
Trametinib,DB08911,Poorly Differentiated Thyroid Carcinoma,C1266050,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVA Thyroid Gland Follicular Carcinoma,C3897519,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVA Thyroid Gland Papillary Carcinoma,C3897518,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVB Thyroid Gland Follicular Carcinoma,C3897512,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVB Thyroid Gland Papillary Carcinoma,C3897511,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVC Thyroid Gland Follicular Carcinoma,C3897507,Suspended,Phase 2,Drug supply issues
Trametinib,DB08911,Stage IVC Thyroid Gland Papillary Carcinoma,C3897506,Suspended,Phase 2,Drug supply issues
Aldesleukin,DB00041,Desmoplastic Small Round Cell Tumor,C0281508,Suspended,Phase 1/Phase 2,Study on hold due to primary co-investigator leaving the institution.
Aldesleukin,DB00041,Metastatic osteosarcoma,C0278512,Suspended,Phase 1/Phase 2,Study on hold due to primary co-investigator leaving the institution.
Aldesleukin,DB00041,Neuroblastoma recurrent,C0278695,Suspended,Phase 1/Phase 2,Study on hold due to primary co-investigator leaving the institution.
Aldesleukin,DB00041,Osteosarcoma recurrent,C0278779,Suspended,Phase 1/Phase 2,Study on hold due to primary co-investigator leaving the institution.
Gemcitabine,DB00441,Pancreatic Ductal Adenocarcinoma,C1335302,Suspended,Phase 1/Phase 2,Temporarily stopped for assessment.
Paclitaxel,DB01229,Pancreatic Ductal Adenocarcinoma,C1335302,Suspended,Phase 1/Phase 2,Temporarily stopped for assessment.
Deferoxamine,DB00746,Subarachnoid Hemorrhage,C0038525,Terminated,Phase 0,Principle Investigator is moving to another institution and plans to restart this proctocol in
Trametinib,DB08911,Stage IIIA Skin Melanoma,C2828034,Suspended,Phase 2,Drug Supply Issues
Dabrafenib,DB08912,Stage IIIA Skin Melanoma,C2828034,Suspended,Phase 2,Drug Supply Issues
Trametinib,DB08911,Stage IIIB Skin Melanoma,C2828035,Suspended,Phase 2,Drug Supply Issues
Dabrafenib,DB08912,Stage IIIB Skin Melanoma,C2828035,Suspended,Phase 2,Drug Supply Issues
Methylphenidate,DB00422,Conduct Disorder,C0149654,Withdrawn,Phase 1/Phase 2,
Ezetimibe,DB00973,Non-alcoholic Fatty Liver Disease,C0400966,Terminated,Phase 2,Failure to recruit
Estradiol,DB00783,Vaginal ulcer,C0566951,Withdrawn,Phase 2,the study was not feasible
Caffeine,DB00201,Dyspnea,C0013404,Terminated,Phase 2,Too low enrolment rate
Treprostinil,DB00374,Pulmonary Fibrosis,C0034069,Withdrawn,Phase 2,Study design was inadequate and would not achieve study endpoints
Norepinephrine,DB00368,HSAN Type IV,C0020074,Withdrawn,Phase 2,
Droxidopa,DB00368,HSAN Type IV,C0020074,Withdrawn,Phase 2,
,DB06262,HSAN Type IV,C0020074,Withdrawn,Phase 2,
Papaverine,DB01113,Gastroenteritis,C0017160,Terminated,Phase 3,Not enough patients
